1	244.553955	0	67731900
2	244.783493	0.000938599	57053600
3	242.901047	-0.007690249	82182300
4	243.332657	0.001776896	74203400
5	241.698074	-0.006717483	86368900
6	241.165375	-0.002203985	136311500
7	244.287643	0.012946585	91222100
8	245.11412	0.003383212	55304900
9	245.11412	0	67499200
10	247.483368	0.009665898	59666100
11	249.797455	0.009350475	72063900
12	250.559708	0.003051484	59871500
13	250.679047	0.00047629	54790600
14	248.952698	-0.00688669	87036100
15	249.999557	0.004205052	53942600
16	249.7883	-0.000845029	56536400
17	249.163849	-0.002499921	64368000
18	251.037231	0.007518675	58025900
19	250.339294	-0.002780213	52966400
20	251.02803	0.00275121	64694200
21	250.513779	-0.00204858	76043800
22	249.916901	-0.002382615	56374800
23	247.042557	-0.011501199	115908600
24	250.339294	0.013344814	69678400
25	248.80571	-0.006126022	93519900
26	251.248428	0.009817773	71258400
27	252.442245	0.00475154	45385200
28	252.625916	0.000727576	51135000
29	254.738022	0.008360607	62732200
30	254.710434	-0.000108299	72969400
31	255.46344	0.002956322	72139700
32	255.803192	0.001329944	58892500
33	256.13382	0.001292509	72329000
34	255.316544	-0.003190816	79070600
35	255.959351	0.002517686	77097600
36	255.632828	-0.001275683	120041600
37	255.106964	-0.002057107	52917600
38	254.129257	-0.003832537	97531500
39	254.56279	0.001705955	53785500
40	252.966995	-0.006268768	71061400
41	253.428207	0.00182321	54898500
42	249.978241	-0.013613189	137854200
43	250.531738	0.002214181	68547400
44	248.456314	-0.008284076	105110700
45	249.876846	0.005717432	76650500
46	250.236511	0.001439369	97592500
47	250.771591	0.002138297	63554800
48	249.886063	-0.003531213	42187100
49	251.924545	0.008157646	56925900
50	254.055435	0.008458445	66493700
51	256.343048	0.009004385	50550400
52	257.265472	0.003598397	51966800
53	255.383682	-0.007314584	77054700
54	257.699066	0.009066296	60124700
55	257.901947	0.000787279	48216000
56	257.671356	-0.000894103	48201000
57	258.713654	0.004045067	52315500
58	259.257874	0.002103561	44593500
59	258.280151	-0.003771237	61412100
60	257.984985	-0.001142813	82337700
61	258.46463	0.001859197	47047600
62	259.765259	0.005032135	68026900
63	261.979126	0.008522568	78882900
64	261.361053	-0.002359245	57919500
65	259.589996	-0.006776285	76768700
66	258.23407	-0.005223337	63742500
67	259.506958	0.004929202	68570500
68	259.073425	-0.001670603	53853300
69	260.484833	0.005447907	63426400
70	261.600922	0.00428466	53935400
71	262.560211	0.003666994	39400900
72	263.427368	0.003302698	43196600
73	263.316559	-0.000420643	42114600
74	262.956848	-0.001366078	35717000
75	261.194977	-0.006700229	77076000
76	260.217255	-0.003743265	65732900
77	261.877655	0.006380822	43842000
78	259.922089	-0.007467479	102925400
79	262.025238	0.008091459	69967900
80	262.94754	0.003519898	65618500
81	263.510223	0.002139906	39807500
82	264.128357	0.002345769	67272000
83	263.971527	-0.000593764	44993300
84	263.621033	-0.001327772	49204900
85	265.207611	0.006018404	57487400
86	267.301575	0.007895565	57072400
87	267.430664	0.000482934	46943500
88	268.86972	0.005381043	61485500
89	267.781097	-0.004048887	61229500
90	267.790375	3.46477E-05	66140800
91	267.329193	-0.001722175	57594400
92	266.60968	-0.002691487	72452400
93	265.80719	-0.003009981	65909900
94	265.290558	-0.001943634	73524800
95	265.751831	0.001738746	50210900
96	266.628113	0.00329737	50530500
97	266.692719	0.000242308	59810800
98	268.269989	0.005914185	51034200
99	268.316223	0.000172341	55079900
100	266.895599	-0.005294589	68244000
101	268.343903	0.005426481	61930400
102	268.629761	0.001065267	49080600
103	270.806793	0.00810421	100360600
104	270.559357	-0.000913699	105479700
105	269.660461	-0.003322362	53409600
106	269.410339	-0.000927544	44370000
107	268.604187	-0.002992283	79739700
108	269.354828	0.002794599	59249500
109	269.382568	0.000102987	70091400
110	270.31839	0.003473952	62078900
111	270.160919	-0.000582539	47258200
112	270.309174	0.000548766	64694600
113	268.196503	-0.007815758	111545900
114	266.695374	-0.005597124	105951700
115	266.695374	0	87742200
116	266.306274	-0.001458968	74339000
117	257.874054	-0.031663618	214731000
118	252.194092	-0.022026109	274840500
119	255.696564	0.013888002	183186500
120	254.260361	-0.005616826	102263700
121	259.819916	0.021865599	118255800
122	259.866272	0.000178416	110626000
123	256.113586	-0.014440835	134557500
124	255.974533	-0.000542935	139901600
125	254.825577	-0.004488556	82415800
126	253.528336	-0.005090702	146352700
127	245.846786	-0.030298586	177806700
128	250.257431	0.017940625	138061500
129	245.856049	-0.017587418	201574600
130	244.493958	-0.005540197	160749100
131	248.116959	0.014818366	157116000
132	250.767044	0.010680789	128296300
133	253.435684	0.010641909	99495000
134	251.934616	-0.005922875	122634100
135	253.324448	0.005516638	65622500
136	254.927521	0.006328142	60085900
137	260.385223	0.021408838	102752100
138	259.912598	-0.001815099	65584900
139	257.373749	-0.009768088	98812600
140	252.564728	-0.018684971	99673600
141	252.092072	-0.001871425	98176600
142	250.368591	-0.006836712	125335900
143	252.981674	0.010436944	135101400
144	253.639511	0.002600335	126668000
145	249.349396	-0.016914222	103061700
146	244.734879	-0.018506229	136021300
147	245.568787	0.003407393	75563700
148	243.928711	-0.006678683	42807900
149	247.866882	0.016144762	79981400
150	248.700714	0.003364032	75502400
151	254.427109	0.023025246	127629600
152	253.871201	-0.00218494	82346400
153	255.418579	0.00609513	98204200
154	258.80072	0.013241562	103176300
155	250.414948	-0.032402429	177986000
156	250.035049	-0.001517078	204185400
157	244.225235	-0.023235998	161018900
158	244.688522	0.001896966	151445900
159	244.744125	0.00022724	121504400
160	245.976456	0.005035181	97976700
161	245.893097	-0.00033889	96662700
162	241.352722	-0.018464833	116961100
163	236.617844	-0.019618084	165492300
164	236.358337	-0.001096735	134515100
165	232.818741	-0.01497555	214992800
166	229.028931	-0.016277942	252053400
167	224.336212	-0.020489634	255345600
168	218.408569	-0.026423032	147311600
169	229.443649	0.050524941	218485400
170	231.205185	0.007677423	186267300
171	230.906937	-0.001289971	153100200
172	232.929382	0.008758702	144299400
173	233.171722	0.001040401	126925200
174	227.60759	-0.023862808	144140700
175	235.231445	0.03349561	142628800
176	237.086197	0.007884796	103139100
177	239.313675	0.009395224	102512600
178	240.432098	0.00467346	95006600
179	241.280258	0.003527649	96823900
180	241.373505	0.000386468	73858100
181	239.900864	-0.006101088	70908200
182	242.650314	0.011460776	85208300
183	243.237534	0.002420026	77636700
184	245.082916	0.007586749	96118400
185	248.344955	0.01330994	127900300
186	244.989655	-0.013510643	115531200
187	245.502304	0.002092533	86030300
188	245.632797	0.000531535	59204100
189	247.711166	0.008461285	96883400
190	245.828506	-0.007600223	85613700
191	245.502304	-0.001326949	66136300
192	249.388779	0.015830707	92473700
193	251.579025	0.008782456	104012100
194	251.700195	0.000481638	85782500
195	253.471085	0.007035712	60744800
196	254.533539	0.004191618	79552800
197	254.197983	-0.001318317	58347800
198	251.774734	-0.00953292	95482000
199	252.082321	0.001221675	75788900
200	252.222168	0.000554767	68021400
201	255.46553	0.012859147	72270200
202	256.294983	0.003246829	65277200
203	255.726517	-0.002218015	83234400
204	258.513245	0.010897298	97088700
205	258.960663	0.001730735	59120800
206	259.482574	0.002015406	76610800
207	258.559906	-0.003555799	64214700
208	260.162964	0.006199948	78114600
209	260.517059	0.001361051	69030700
210	260.33075	-0.000715151	56844100
211	260.218842	-0.000429869	56921600
212	259.734192	-0.001862471	69268300
213	261.355835	0.006243471	78880500
214	260.405273	-0.003637041	106494600
215	260.051056	-0.001360253	59114600
216	258.475983	-0.006056784	75039800
217	256.313629	-0.008365783	94885100
218	255.801102	-0.001999609	85795800
219	259.510529	0.014501216	65098900
220	260.489105	0.003770853	79667500
221	262.213287	0.006619018	80639200
222	262.045563	-0.000639647	67518400
223	263.34024	0.004940656	81309000
224	264.295044	0.003625743	62199800
225	264.360626	0.000248139	90268100
226	263.564819	-0.003010308	84609200
227	266.541748	0.011294865	79550400
228	261.411804	-0.019246306	122659300
229	261.21524	-0.000751932	85575200
230	263.162292	0.007453822	68125900
231	261.786224	-0.005228971	72224700
232	262.778503	0.003790417	56238500
233	264.435577	0.006305972	82186800
234	267.571472	0.011858824	77617900
235	267.702515	0.00048975	40070400
236	268.123901	0.001574083	68243200
237	268.835236	0.002653009	48997500
238	270.136475	0.004840284	58621700
239	270.342468	0.000762552	53566300
240	268.957001	-0.005124859	66142300
241	269.874359	0.003410798	52601500
242	269.799408	-0.000277726	55093100
243	271.624847	0.006765912	69727800
244	271.447021	-0.000654675	49596700
245	271.624847	0.000655104	52153200
246	270.960297	-0.002446573	58268300
247	271.493805	0.001968953	68708500
248	271.727875	0.000862156	40160100
249	274.171173	0.008991709	52246600
250	273.562744	-0.002219157	50392900
251	273.394257	-0.000615899	57770900
252	274.667297	0.004656426	50916400
253	275.0979	0.001567726	57197700
254	275.238373	0.000510629	81111700
255	273.169495	-0.007516677	71671900
256	272.579712	-0.002159037	65030200
257	275.247681	0.009787849	56543700
258	274.115051	-0.004114948	107198100
259	269.537323	-0.016700024	144729900
260	269.162933	-0.00138901	91568300
261	268.348511	-0.003025758	103471100
262	269.696533	0.0050234	112429300
263	262.919006	-0.025130197	127290500
264	265.296722	0.00904353	77003200
265	266.850586	0.00585708	73956400
266	269.322052	0.00926161	76749600
267	267.580902	-0.006464937	100353000
268	265.811615	-0.006612157	62877600
269	268.208008	0.009015381	46847100
270	267.384277	-0.003071239	49482500
271	264.117188	-0.012218703	98733800
272	264.716339	0.002268504	55268100
273	262.254333	-0.009300544	70029400
274	260.494415	-0.00671073	104972900
275	261.205841	0.00273106	62523800
276	257.686035	-0.013475219	86862800
277	257.030762	-0.002542912	96428000
278	262.610077	0.021706799	77231900
279	264.884766	0.00866185	71169700
280	266.6073	0.006502956	69430400
281	269.275269	0.010007112	74272200
282	270.510864	0.004588594	60799100
283	270.445374	-0.000242097	58641300
284	269.967926	-0.001765414	47096300
285	271.081879	0.004126242	48945200
286	270.782379	-0.001104832	52324700
287	270.885376	0.000380368	39205700
288	273.721771	0.010470831	85434800
289	274.33963	0.002257252	78674400
290	276.960785	0.009554416	116570000
291	276.558197	-0.001453592	83309500
292	276.219574	-0.001224419	47582700
293	273.510345	-0.009808244	82028700
294	273.23761	-0.000997165	51584900
295	274.206512	0.003546005	40355200
296	275.617523	0.005145797	59350900
297	278.11969	0.009078403	78705600
298	278.844055	0.002604508	61504500
299	281.073395	0.007994935	40898900
300	280.753571	-0.001137866	51677300
301	279.210907	-0.005494726	45841800
302	279.55896	0.001246559	41101300
303	280.894714	0.004778076	58448500
304	281.553101	0.002343892	50826100
305	282.813629	0.004477052	40326000
306	282.907684	0.000332569	33900000
307	281.995239	-0.003225239	36650100
308	280.076294	-0.006804884	36036300
309	281.101624	0.003660895	51392600
310	279.540131	-0.005554906	58678600
311	280.226776	0.002456338	43638100
312	282.230408	0.007150038	44564500
313	283.556732	0.004699437	47213200
314	282.202209	-0.004776903	55394100
315	284.093018	0.006700192	45084100
316	283.575623	-0.001821217	38126500
317	282.879547	-0.00245464	45849000
318	279.784668	-0.010940625	104245200
319	277.348358	-0.008707804	142646600
320	275.26001	-0.007529693	116749700
321	266.982147	-0.030072886	178745400
322	270.725983	0.014022795	120711700
323	270.885956	0.000590904	140572300
324	276.200714	0.01961991	87713900
325	274.319489	-0.006811079	93730000
326	270.97998	-0.012173794	65527600
327	275.194153	0.015551603	94299800
328	267.057373	-0.029567416	135622100
329	267.762878	0.002641773	99556600
330	271.713745	0.014755096	83018300
331	274.987244	0.012047602	53571800
332	272.880127	-0.007662599	51596400
333	275.100159	0.008135558	49524700
334	275.015472	-0.000307841	51666400
335	267.950989	-0.025687584	149161500
